id,birth_year,last_name,category,gender,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,cop_breathing,cop_self_talk,cop_visualization,cop_talk_teammate_coach,cop_other,coach_comfort_asking,coach_understands_you,target_pro_success,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,cat_progression,num_tests,time_span_years,ever_promoted_between_tests
Athlete_842,2008,Last842,Under 16 Boys,0,58.5,176.4,5.03,5.62,96,16.4,1.78,25.33,29.13,64.03,44.9,8,532,1386,3,1,0,2,1,0,0,1,0,0,1,1,3,1,3,2,2,3,5,1,4,2,1,2,2,3,3,1,1,5,3,1,5,5,5,2,4,1,2,2,3,2,3,5,5,5,5,2,1,5,3,5,3,2,5,3,3,2,2,5,6,6,7,4,3,3,1,1,8,11,9,16,1,2,1,2,3,1,4,2,1,1,148,2,14,5,1,4,1,2,2,5,0,3,2,3,2,4,1,1,1,1,0,2,1,1,13.9,23.8,2.78,1.7,1,0.34,0.37,7.3,0.073,0.06,1.1,0.013,-6.6,-6.8,-1.31,-7.5,-45.5,-1.5,-0.012,-0.7,-0.002,0.36,1.4,0.072,0.01,0,0.002,-1.68,-2.6,-0.335,-25.8,-57.6,-5.17,2.4,30.4,0.49,67,12.6,13.4,12.9,0.9,2.58,-1,4,5,0
Athlete_843,2008,Last843,Bantam Minor,1,152.3,190.8,4.67,5.69,58.5,19.1,1.64,23.29,36.64,49.08,38.3,11,533,517,2,1,0,3,4,0,0,0,0,0,1,5,4,2,3,5,4,1,5,5,3,2,5,5,5,5,5,1,2,4,3,4,2,4,3,1,2,2,1,1,4,1,3,1,2,2,1,4,3,5,5,2,6,4,5,7,1,4,1,3,6,1,7,3,2,1,4,2,4,8,13,11,2,3,0,1,2,2,4,3,0,6,133,3,13,5,2,3,0,2,1,1,1,2,1,1,5,1,0,0,0,1,1,5,4,1,-8.2,-5.4,-8.22,1,0.5,1.01,0.01,0.3,0.013,0.56,9.8,0.555,-5.7,-9.8,-5.74,-1,-5.4,-1.03,-0.118,-7.2,-0.118,0.08,0.3,0.077,-1.07,-2.9,-1.073,-1.51,-3.1,-1.509,2,5.3,2.03,3.2,29.6,3.18,-66.2,-12.4,-66.17,29.2,5.7,29.23,2,4,1,1
Athlete_844,2010,Last844,Under 15 Boys,0,102.6,148.6,5.16,4.65,101.8,12.4,1.86,24.77,29.43,52,61,7,442,830,4,4,2,4,3,0,0,1,0,0,1,5,1,2,5,1,2,3,1,2,4,4,2,4,5,3,2,2,5,4,4,3,5,3,4,2,2,1,5,4,1,2,3,1,3,4,7,5,2,7,6,7,2,2,2,5,3,7,3,7,7,3,3,3,3,5,5,5,6,7,11,9,4,3,0,1,2,4,3,1,0,4,191,1,15,4,2,3,1,5,2,1,1,4,5,4,5,2,0,0,0,1,1,3,2,0,22,21.4,4.4,-2.1,-1.4,-0.41,-0.31,-6.1,-0.063,0.35,7.4,0.069,12.1,11.9,2.41,0.6,5.1,0.13,0.057,3.1,0.011,0.25,1,0.049,2.06,7,0.413,-2.65,-5.1,-0.53,17.7,29,3.54,4.8,72.1,0.96,-15.2,-3.4,-3.04,102.3,12.3,20.46,3,4,5,1
Athlete_845,2005,Last845,Under 15 Boys,0,156.1,169.8,5.13,5,71.8,9.2,1.59,25.33,30.34,54.6,29.4,4,481,873,4,2,2,4,2,0,0,1,0,0,0,5,2,1,3,5,1,2,5,5,1,4,1,3,1,1,5,3,2,1,4,1,2,1,5,2,1,5,2,3,2,3,4,3,3,4,6,4,3,1,4,7,7,3,2,1,3,4,1,1,3,2,1,4,1,1,1,3,9,8,9,15,4,1,1,1,2,1,5,1,0,1,14,3,15,3,1,4,1,3,1,2,0,1,5,4,1,2,1,1,0,1,1,3,1,1,-6.8,-4.4,-6.8,-5,-2.9,-5,0.45,8.7,0.445,-0.15,-3,-0.149,1.6,2.2,1.6,-3.4,-37,-3.41,-0.189,-11.9,-0.189,2.71,10.7,2.705,0.22,0.7,0.222,1.2,2.2,1.202,-2.7,-9.3,-2.73,-0.8,-18.3,-0.75,-4.7,-1,-4.66,113.6,13,113.63,2,3,1,1
Athlete_846,2004,Last846,Under 18 Boys,1,178.3,170.5,5.62,5.07,98.2,26.2,1.82,22.15,30.16,52.8,28.6,8,208,832,4,5,1,2,4,0,0,0,0,0,0,2,1,5,1,5,4,3,2,3,3,2,5,4,4,1,1,4,2,5,4,5,1,2,4,5,3,3,2,1,3,1,2,5,5,1,7,5,1,4,6,2,2,1,3,7,5,7,3,5,3,3,6,5,3,3,4,1,8,9,13,10,5,2,1,0,1,4,4,3,0,7,19,3,17,5,5,4,0,3,4,4,0,5,5,2,4,2,0,1,1,1,1,4,2,1,-6.7,-3.8,-1.12,-0.5,-0.3,-0.09,-0.41,-7.3,-0.069,0.1,2,0.017,1.2,1.2,0.2,4.2,15.9,0.69,0.069,3.8,0.011,-0.02,-0.1,-0.003,2.27,7.5,0.378,3.05,5.8,0.509,28.9,101.1,4.81,-4.2,-50.5,-0.7,-100.2,-48.2,-16.7,-32.6,-3.9,-5.43,-1,2,6,0
Athlete_847,2009,Last847,Under 15 Boys,0,156.8,169,5.03,4.73,78.8,19,1.78,21.93,34.86,50.03,33,10,269,801,5,1,1,4,1,0,0,0,0,0,1,5,3,5,3,1,3,2,5,4,1,3,3,4,1,2,4,2,3,4,1,3,2,5,2,5,1,2,5,1,4,3,1,2,1,4,4,1,3,3,6,5,2,5,1,7,2,7,3,6,7,3,4,5,3,4,3,1,4,9,10,12,4,3,0,0,4,1,3,3,1,4,112,2,12,1,2,3,1,3,4,1,0,2,4,4,5,1,1,0,0,1,0,4,5,0,-4.7,-3,-0.79,-2.4,-1.4,-0.4,-0.16,-3.2,-0.027,-0.43,-9,-0.071,1.3,1.6,0.22,-2.3,-11.9,-0.38,-0.067,-3.8,-0.011,0.55,2.5,0.092,-1.31,-3.8,-0.219,-2.88,-5.8,-0.481,-4.5,-13.8,-0.76,2.4,24.5,0.4,70.6,26.3,11.76,-371.7,-46.4,-61.94,0,1,6,0
Athlete_848,2009,Last848,Under 12 Girls,1,140.3,167.8,5.1,4.75,63.5,25,1.93,25.33,38.67,41.31,30.6,9,317,660,2,2,0,2,1,0,0,0,0,0,1,5,5,3,5,4,4,1,2,2,3,3,5,3,5,5,3,5,1,3,3,1,2,4,4,5,1,5,1,4,3,2,1,1,4,7,7,3,1,4,2,7,7,1,6,2,1,3,6,2,7,4,1,4,2,4,1,3,5,12,10,10,3,1,1,2,5,3,1,1,1,2,141,4,16,1,4,4,1,4,3,5,1,1,5,3,1,3,0,0,0,1,1,3,3,0,14.4,10.3,2.4,-1.7,-1,-0.28,-0.06,-1.2,-0.01,0.19,3.9,0.031,-1.7,-2.7,-0.29,-5.7,-22.8,-0.95,-0.064,-3.3,-0.011,0.04,0.2,0.007,-2.47,-6.4,-0.412,0.68,1.6,0.113,-15,-49,-2.49,1.3,13.8,0.21,178.9,56.4,29.82,-63.8,-9.7,-10.64,0,3,6,1
Athlete_849,2010,Last849,Peewee Minor,0,145.5,165.9,5.48,5.24,80.5,20.1,1.65,21.63,28.21,41.91,28.3,8,543,1298,1,4,0,3,3,1,0,0,1,0,0,2,1,2,4,1,5,1,3,3,2,2,3,4,1,1,2,4,1,4,3,2,2,1,4,1,5,5,5,4,3,1,3,3,1,2,5,6,7,6,3,7,3,6,4,4,3,1,1,1,4,3,2,4,3,5,3,3,9,9,14,16,1,1,0,2,3,5,1,1,1,9,83,2,17,5,2,5,1,2,5,3,0,3,2,5,5,5,1,0,1,0,0,5,1,1,4.2,2.9,1.06,0,0,-0.01,-0.22,-3.9,-0.054,-0.25,-4.9,-0.064,-1.7,-2.1,-0.42,3.1,15.3,0.77,-0.059,-3.6,-0.015,1.16,5.3,0.289,2.11,7.5,0.527,-1.37,-3.3,-0.343,9.5,33.6,2.38,-1.3,-15.4,-0.33,193.9,35.7,48.48,-445.7,-34.3,-111.42,-1,4,4,0
Athlete_850,2004,Last850,Under 16 Boys,1,146.7,182.1,4.99,5.12,83.3,20.2,1.71,25.33,34.25,49.62,13.1,7,682,517,2,5,0,2,1,1,0,0,0,0,1,5,4,1,4,3,1,4,1,4,1,4,5,4,5,1,2,5,2,5,3,3,4,2,2,1,3,5,5,3,4,2,2,1,1,4,5,5,4,1,4,4,2,1,7,7,3,6,2,2,7,3,6,2,4,3,4,4,9,9,8,9,4,4,0,2,4,1,1,3,0,6,64,3,15,3,3,1,1,1,5,1,1,5,5,1,3,5,1,1,1,1,0,3,2,0,9.2,6.3,1.53,0.7,0.4,0.12,0.4,8,0.067,-0.15,-3,-0.026,-5.9,-7.1,-0.99,-0.5,-2.6,-0.09,-0.196,-11.5,-0.033,2.31,9.1,0.386,-1.7,-5,-0.283,0.67,1.3,0.111,-1.9,-14.5,-0.32,2.5,38.3,0.42,-30.6,-4.5,-5.1,-26.3,-5.1,-4.39,0,3,6,0
Athlete_851,2009,Last851,Peewee Major,1,136.3,164.4,5.12,4.54,85.8,22.8,1.77,24.34,32.49,53.23,13.1,5,476,543,3,4,1,3,5,0,0,1,0,0,1,4,2,5,5,5,5,5,5,4,1,5,3,2,3,1,5,1,5,1,3,5,5,2,3,5,4,2,2,4,2,3,4,1,4,1,6,5,6,3,2,4,7,7,2,7,5,4,1,1,7,7,2,4,1,2,1,3,6,6,8,10,3,3,0,1,3,4,2,2,1,1,185,3,12,3,4,4,0,2,3,5,0,1,2,2,2,5,1,0,0,0,0,3,3,0,-21.1,-15.5,-5.29,3.9,2.3,0.97,0.12,2.4,0.031,-0.16,-3.6,-0.041,-4.8,-5.6,-1.21,0.5,2.3,0.13,0.271,15.3,0.068,1.77,7.3,0.442,0.2,0.6,0.049,3.16,5.9,0.791,10,76.7,2.5,6.1,126.4,1.51,-55.2,-11.6,-13.8,401.6,73.9,100.4,2,3,4,1
Athlete_852,2011,Last852,Under 16 Girls,1,135.4,168.5,5.87,4.98,92,23,2.1,25.33,30.76,63.01,21.3,7,460,1171,3,1,0,5,1,0,0,0,0,0,1,5,3,5,2,4,1,4,1,2,4,5,3,3,4,2,1,4,5,4,4,3,1,1,1,4,3,1,3,5,4,4,2,2,5,2,7,6,6,4,6,2,7,7,5,5,5,5,6,5,5,7,5,3,1,1,4,2,9,8,13,13,1,5,1,2,4,2,2,3,0,10,120,3,17,3,4,1,0,4,2,4,0,3,4,5,2,1,0,1,1,1,1,1,3,0,-0.1,-0.1,-0.03,-0.5,-0.3,-0.09,0.32,5.5,0.065,-0.21,-4.2,-0.042,-3.8,-4.1,-0.75,-6.2,-26.8,-1.23,-0.309,-14.7,-0.062,0.4,1.6,0.08,-0.53,-1.7,-0.106,0.66,1.1,0.132,-9,-42.4,-1.81,1.2,17.5,0.24,-88.2,-19.2,-17.64,183.6,15.7,36.73,0,1,5,0
Athlete_853,2010,Last853,Under 16 Girls,0,126.9,170,5.78,5.41,68.6,13.6,1.59,22.26,34.07,73.5,25.5,10,668,937,2,2,2,5,3,0,0,0,0,0,1,5,5,1,1,2,4,5,5,2,5,1,2,3,2,3,2,5,2,5,2,4,2,1,2,3,3,2,5,2,1,5,5,3,4,1,5,1,4,7,7,1,2,7,3,7,4,6,4,3,5,3,3,1,5,1,3,2,7,10,10,15,2,2,1,1,1,5,1,2,0,3,38,1,12,1,1,3,1,5,5,4,0,5,2,2,4,1,0,0,1,1,1,5,4,0,-0.7,-0.6,-0.36,-5.2,-3.1,-2.6,-0.08,-1.5,-0.042,0.49,9.1,0.246,-1.3,-1.9,-0.65,-5.3,-38.7,-2.64,0.04,2.5,0.02,-1.22,-5.5,-0.608,-0.21,-0.6,-0.104,-0.44,-0.6,-0.219,9,35.3,4.51,-1.2,-12.7,-0.62,59.6,8.9,29.78,53.7,5.7,26.83,3,2,2,1
Athlete_854,2007,Last854,Peewee Minor,0,179.7,171.3,5.43,4.72,85.2,25.4,1.84,25.33,26.79,68.74,11.8,12,446,609,1,4,2,2,2,0,0,0,0,0,1,3,5,4,4,5,3,3,5,4,4,1,5,5,1,1,5,4,3,3,5,2,3,5,4,4,2,2,5,3,4,4,3,1,3,7,5,7,5,1,6,2,3,4,6,3,7,7,3,5,7,1,6,4,1,1,4,4,8,8,14,8,4,5,0,2,5,5,2,1,0,7,69,3,11,5,1,1,0,5,2,3,0,1,1,1,1,5,1,1,1,0,0,5,3,1,7.1,4,3.56,1.7,1,0.87,0.26,4.8,0.131,0.43,9.1,0.214,-18.1,-21.3,-9.07,-3.9,-15.2,-1.93,-0.26,-14.1,-0.13,0.5,2,0.249,-0.47,-1.8,-0.235,-3.14,-4.6,-1.572,2.4,20.5,1.21,0.7,5.9,0.34,-15.8,-3.5,-7.89,332.8,54.7,166.4,0,2,2,0
Athlete_855,2007,Last855,Peewee Minor,0,149.6,167.9,5.29,4.83,88.2,14.8,1.71,25.11,35.41,58.19,12.2,0,598,575,5,3,0,4,2,0,0,0,0,0,1,1,1,5,2,4,2,2,5,4,4,1,2,3,4,4,1,5,1,3,4,1,3,5,5,2,5,3,5,1,4,4,3,2,1,5,1,6,7,2,4,7,4,6,5,6,5,2,7,2,1,7,2,5,4,1,2,5,8,7,11,10,4,2,1,0,5,4,3,2,1,6,174,5,16,3,5,3,0,4,5,4,1,1,1,1,3,1,0,1,1,0,0,5,3,0,-4.2,-2.8,-1.04,2.8,1.6,0.69,-0.04,-0.8,-0.01,-0.08,-1.7,-0.021,1.2,1.3,0.29,-0.6,-4,-0.15,0.177,10.4,0.044,-1.6,-6.4,-0.4,-1.61,-4.5,-0.402,3.18,5.5,0.796,4.5,37,1.13,-2.7,-274.7,-0.69,106.9,17.9,26.73,-157.3,-27.3,-39.33,3,1,4,1
Athlete_856,2007,Last856,Under 18 Boys,1,173.9,182,4.79,5.84,76.1,20.5,1.85,23.47,32.9,70.05,25.6,10,564,738,3,4,1,5,4,0,0,0,0,0,0,2,3,3,3,5,4,2,5,5,4,3,4,3,2,3,3,1,1,1,2,5,1,4,3,4,4,4,4,2,2,3,2,3,3,1,5,2,7,3,1,5,5,1,1,1,7,7,6,6,7,3,5,4,1,4,4,4,10,10,8,12,5,5,1,2,2,2,5,3,0,3,130,5,10,1,5,3,0,3,3,2,0,2,4,5,3,3,0,1,0,1,1,1,3,0,11.9,6.9,2.39,-5,-2.7,-0.99,-0.04,-0.8,-0.008,0.03,0.5,0.006,0.1,0.2,0.03,-0.5,-2.5,-0.1,-0.05,-2.7,-0.01,-0.82,-3.5,-0.164,-1.76,-5.4,-0.352,4.7,6.7,0.94,15,58.7,3.01,6.1,59.7,1.23,-116.9,-20.7,-23.38,60.4,8.2,12.07,3,1,5,0
Athlete_857,2004,Last857,Squirt Minor,1,143.7,169.9,5.4,5.73,68.2,32,1.9,25.05,27.91,54.1,41.4,12,303,1460,3,5,1,3,4,0,0,0,0,0,1,5,4,4,1,3,1,4,1,5,4,5,3,3,1,2,2,3,2,2,3,2,4,3,1,2,2,3,3,1,4,1,3,1,3,7,6,1,6,5,6,7,5,1,7,3,3,2,6,7,3,6,6,4,2,5,5,4,10,11,14,11,2,4,0,2,2,5,1,3,1,9,56,3,13,1,5,3,0,2,5,3,1,5,5,5,2,5,1,0,1,0,1,4,4,1,-6.3,-4.4,-1.57,1.8,1.1,0.45,0.09,1.7,0.023,0.49,8.5,0.122,4.6,6.8,1.16,5.3,16.5,1.32,0.032,1.7,0.008,-0.53,-2.1,-0.133,0.33,1.2,0.082,-5.67,-10.5,-1.417,-10.9,-26.3,-2.72,-3.7,-30.2,-0.91,7.4,2.4,1.85,79.8,5.5,19.95,3,3,4,1
Athlete_858,2009,Last858,Bantam Minor,0,151.8,172.1,5.2,4.55,67.9,19.9,1.82,21.88,38.53,50.81,27.1,13,547,923,5,1,0,1,2,0,0,0,1,0,1,3,5,4,5,3,1,5,1,1,3,3,4,5,5,5,2,3,5,1,1,4,4,3,4,4,4,2,1,1,1,5,1,2,5,3,6,2,3,6,6,5,4,7,7,3,1,2,5,7,4,3,5,5,3,5,5,2,7,7,8,15,4,4,1,0,4,4,4,2,0,10,131,1,15,2,1,5,1,5,2,3,1,3,3,5,1,1,0,1,0,1,1,1,5,1,-13.1,-8.6,-2.18,0.5,0.3,0.09,0.12,2.3,0.02,-0.08,-1.8,-0.014,-10.6,-15.6,-1.77,5.9,29.5,0.98,0.09,4.9,0.015,-1.06,-4.8,-0.176,-1.04,-2.7,-0.174,1.6,3.2,0.267,-1.8,-6.7,-0.3,-3.1,-24.1,-0.51,-68,-12.4,-11.34,-103.6,-11.2,-17.27,0,4,6,0
Athlete_859,2008,Last859,Bantam Minor,0,145.7,169.4,5.27,4.66,88.3,27.6,1.84,23.9,35.49,73.53,40.4,9,531,542,5,2,1,1,2,0,0,1,1,0,1,3,2,2,4,5,5,3,4,2,2,5,1,5,5,2,5,5,5,1,1,1,4,3,4,5,4,5,4,5,3,5,1,5,5,6,3,1,2,7,1,2,2,6,5,6,3,5,4,3,6,3,3,2,4,3,4,2,8,7,10,11,4,2,1,0,3,2,3,2,1,6,47,2,16,3,2,3,1,1,2,1,1,1,1,2,5,1,0,0,0,1,0,1,1,0,-15.5,-10.6,-7.74,-1.7,-1,-0.83,0.17,3.3,0.086,-0.13,-2.8,-0.065,-8.8,-10,-4.4,0.5,1.8,0.25,0.067,3.7,0.034,0.06,0.3,0.031,2.56,7.2,1.281,-0.6,-0.8,-0.298,17.4,43.1,8.7,3.2,33.8,1.59,17.4,3.3,8.72,-86,-15.9,-43,4,2,2,1
Athlete_860,2008,Last860,Bantam Minor,0,161.6,158,4.97,5.35,88.9,17.8,1.84,22.96,36.76,46.49,44.9,10,329,860,1,4,2,4,1,0,0,0,0,0,1,4,1,2,3,5,2,5,4,3,5,4,2,2,3,2,2,3,2,1,1,5,1,3,3,3,1,2,5,2,4,5,4,4,5,3,5,6,2,1,4,5,4,3,5,7,7,5,3,6,5,6,4,3,3,1,4,1,4,6,8,16,4,2,0,1,3,4,1,3,0,3,111,1,18,1,2,5,0,2,5,5,0,3,2,4,2,1,0,0,0,1,0,4,2,0,12.6,7.8,12.64,0.5,0.3,0.49,-0.06,-1.2,-0.061,-0.25,-4.6,-0.246,8.5,9.5,8.46,-0.4,-2.1,-0.37,0.033,1.8,0.033,-0.31,-1.3,-0.305,0.13,0.3,0.126,-3.8,-8.2,-3.803,19.1,42.7,19.14,-0.5,-5.1,-0.53,-29.8,-9.1,-29.84,104,12.1,104.03,2,1,1,0
Athlete_861,2011,Last861,Bantam Major,0,170.7,160,5.18,4.72,69.4,22.5,1.72,25.33,26.04,51.71,41.8,6,346,643,5,1,2,1,4,0,1,0,1,1,1,4,4,3,1,1,5,1,1,4,5,4,4,3,2,5,1,5,1,3,5,5,4,3,5,1,5,1,3,5,4,2,2,1,4,7,5,3,5,4,2,6,4,3,6,4,1,2,2,6,1,2,5,2,3,4,2,1,8,11,13,14,1,5,1,1,2,5,5,3,0,10,123,3,18,2,2,1,1,3,3,2,1,3,1,4,3,1,1,1,1,0,0,5,4,0,7.7,4.5,7.73,1.1,0.7,1.14,-0.44,-8.6,-0.443,0.45,9.6,0.453,-6.7,-9.6,-6.67,7.2,32.2,7.25,0.069,4,0.069,-0.69,-2.7,-0.685,2.08,8,2.081,4.95,9.6,4.947,11.5,27.6,11.51,-3.7,-59.4,-3.7,-191.7,-55.4,-191.67,37.9,5.9,37.86,2,2,1,0
Athlete_862,2009,Last862,Under 15 Boys,1,156,157.4,5.11,5.1,63.3,19.8,1.77,23.87,30.89,52.92,23.5,8,310,1175,4,5,1,5,1,1,0,0,1,0,1,2,4,3,4,5,4,2,3,3,1,2,3,5,3,2,3,1,2,1,1,4,4,4,1,5,2,1,5,1,4,2,5,3,4,4,2,1,2,6,1,5,6,7,7,4,4,3,2,4,7,6,6,5,4,2,2,3,8,6,10,14,4,2,1,0,3,3,1,3,0,1,103,5,12,3,2,2,1,4,4,2,0,2,3,3,5,3,1,0,0,1,0,4,4,1,-7.2,-4.6,-3.58,1.8,1.1,0.88,-0.09,-1.8,-0.046,0.05,0.9,0.024,5.3,8.3,2.63,0.2,1.1,0.11,0.065,3.7,0.033,0.44,1.8,0.218,-0.7,-2.3,-0.35,1.44,2.7,0.722,-16.1,-68.2,-8.03,2.9,38.6,1.46,73.5,23.7,36.77,-85.5,-7.3,-42.74,-1,3,2,1
Athlete_863,2011,Last863,Peewee Major,1,133.2,172.3,5.31,5.02,94.1,21.5,1.56,20.04,29.86,66.7,23.8,10,705,873,5,2,0,5,1,0,0,0,0,0,1,4,3,5,5,1,5,4,1,2,4,3,5,3,5,5,1,4,2,2,2,1,1,4,3,5,5,3,4,1,1,2,1,4,5,7,1,3,5,5,2,4,4,7,5,7,4,6,4,2,3,5,2,1,2,2,3,3,8,10,13,8,4,3,1,1,1,2,2,3,0,8,182,2,18,2,5,4,1,2,1,1,1,3,2,3,4,3,0,0,1,1,0,3,5,0,11.1,8.3,5.54,3.4,2,1.71,-0.79,-15,-0.397,0,0.1,0.001,-6.2,-6.6,-3.11,3.9,17.9,1.93,-0.097,-6.2,-0.049,-0.68,-3.4,-0.34,1.19,4,0.594,6,9,2.998,3.7,15.7,1.87,3.6,36.1,1.8,-2.9,-0.4,-1.46,-18.9,-2.2,-9.45,4,2,2,1
Athlete_864,2004,Last864,Under 19 Girls,0,130.5,161.4,5.75,5.42,60.8,15.3,1.75,23.04,34.56,50.27,1.4,4,815,1115,1,5,2,1,3,0,0,0,0,0,1,2,4,2,2,3,5,5,4,3,5,2,2,5,2,5,5,1,1,4,5,4,1,5,4,3,5,4,4,1,4,3,1,5,4,2,5,6,7,7,3,7,7,4,4,7,4,3,6,6,7,2,7,3,1,5,2,2,5,8,12,11,5,3,1,1,5,3,1,2,0,4,121,4,13,5,5,3,0,3,2,3,0,2,5,3,1,3,1,1,0,1,0,3,3,1,-1.2,-0.9,-1.24,-0.1,0,-0.06,-0.08,-1.4,-0.083,-0.12,-2.3,-0.123,-11.4,-18.8,-11.44,-1.9,-12.1,-1.86,-0.064,-3.7,-0.064,1.35,5.9,1.353,-0.88,-2.6,-0.882,-2.38,-4.7,-2.385,-5.4,-376.5,-5.39,-4.9,-132,-4.92,8.3,1,8.27,100.1,9,100.13,4,2,1,0
Athlete_865,2011,Last865,Bantam Minor,1,191.5,157.3,5.33,4.19,81.2,15,1.69,23.85,37.55,61.28,19.5,5,606,840,3,5,2,1,4,0,1,0,0,0,1,1,2,2,5,3,2,3,3,1,4,4,3,4,5,2,4,2,4,5,4,2,4,5,1,3,1,2,3,5,5,2,2,5,1,5,1,7,5,4,7,7,7,3,3,6,5,1,4,3,2,1,3,1,4,2,4,4,8,10,8,12,1,1,0,1,1,3,1,3,1,0,56,1,15,4,3,3,1,1,5,1,0,3,2,4,4,4,1,1,0,1,0,4,2,0,-0.8,-0.4,-0.38,0,0,-0.02,-0.24,-4.5,-0.12,-0.26,-6.3,-0.132,-14,-17.2,-7,-0.4,-2.6,-0.2,-0.053,-3.1,-0.027,0.7,2.9,0.349,-1.4,-3.7,-0.698,-1.45,-2.4,-0.725,-4.1,-21,-2.05,2,41.8,1.02,-16.5,-2.7,-8.27,-30.5,-3.6,-15.27,0,4,2,1
Athlete_866,2008,Last866,Bantam Major,1,143,172.9,4.52,4.32,69.7,21.1,1.77,21.48,25.67,51.77,37.2,9,734,1310,4,1,0,4,4,0,0,0,0,0,1,1,1,3,2,2,3,3,1,2,3,1,4,5,2,4,2,3,4,2,1,3,5,2,1,3,1,1,1,1,4,3,2,2,5,5,2,1,2,1,1,6,5,3,5,1,7,5,7,4,1,6,4,5,3,4,2,1,10,9,9,10,5,4,1,2,1,1,5,1,0,6,118,3,12,3,3,5,0,1,2,3,0,1,2,4,4,1,0,1,0,0,1,5,1,0,-13.7,-9.6,-2.29,7.2,4.2,1.21,0.25,5.4,0.041,0.28,6.4,0.046,-5.6,-8,-0.93,-1.1,-5,-0.18,-0.149,-8.4,-0.025,-0.38,-1.8,-0.063,-0.36,-1.4,-0.06,-4.46,-8.6,-0.743,-22.5,-60.6,-3.75,3.1,35.7,0.52,-102.2,-13.9,-17.03,-109.9,-8.4,-18.32,4,4,6,0
Athlete_867,2007,Last867,Under 16 Boys,1,142.7,176.3,4.79,4.71,58.4,11.9,1.91,25.33,32.08,45.25,13.3,3,299,903,5,1,0,1,5,0,0,1,0,0,1,5,4,3,4,2,3,2,1,1,4,1,2,4,4,5,4,4,4,4,4,3,1,3,4,4,4,1,1,2,1,1,4,3,5,5,4,1,7,1,4,2,1,4,7,4,6,7,5,7,5,4,5,2,3,4,5,1,6,10,14,9,4,3,0,2,4,1,3,2,1,7,160,4,17,3,5,4,0,1,4,4,0,4,5,5,4,1,1,0,0,0,0,4,3,1,-4.9,-3.4,-4.89,-3.2,-1.8,-3.24,-0.8,-16.8,-0.804,-0.22,-4.8,-0.225,-4.2,-7.2,-4.21,-2.6,-22.3,-2.65,-0.113,-6,-0.113,0.5,2,0.501,-0.3,-0.9,-0.297,0.11,0.2,0.112,-30.8,-230.8,-30.78,5.7,203.6,5.73,-5.1,-1.7,-5.05,58.5,6.5,58.48,0,4,1,0
