id,birth_year,ct,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,coach_comfort_asking,coach_understands_you,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 790,2012,Peewee Minor,2,3,77,53.75,5.47,5.44,64,12,2.22,,,,48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,14.58%,9.8,2.75,5.39%,2.75,0.03,0.55%,0.03,0.01,0.18%,0.01,5,8.47%,5,0.5,4.35%,0.5,0.28,12.61%,0.28,0,0.00%,0,0,0.00%,0,0,0.00%,0,6,14.29%,6,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 791,2012,Peewee Major,2,4,95.8,95.8,5.33,5.17,63,14.5,2.13,,,58.7,,8,482,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 792,2012,Under 12 Girls,0,2,88.7,59.5,5.39,5.21,63,14,2.06,18.33,,,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,2.5,4.20%,0,0.14,2.67%,0,0.03,0.58%,0,3,5.00%,0,0,0.00%,0,0.1,5.10%,0,1,5.46%,0,0,0.00%,0,0,0.00%,0,11,47.83%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,0,0
Athlete 792,2012,Under 12 Girls,0,2,,62,5.25,5.18,60,14,1.96,19.33,,,34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,2.5,4.20%,0,0.14,2.67%,0,0.03,0.58%,0,3,5.00%,0,0,0.00%,0,0.1,5.10%,0,1,5.46%,0,0,0.00%,0,0,0.00%,0,11,47.83%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,0,0
Athlete 793,2012,Peewee Minor,2,3,81.2,57.75,4.87,4.84,76,17.5,1.96,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,27.87%,8.85,4.25,7.94%,2.13,0.39,8.01%,0.2,0.52,10.74%,0.26,21,38.18%,10.5,4,29.63%,2,0.39,19.90%,0.2,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,9.09%,0.5,0,0.00%,0,203,30.34%,101.5,2,3,1,0
Athlete 793,2012,Squirt Minor,2,1,63.5,53.5,5.25,5.36,55,,2.35,,,,,11,422,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,27.87%,8.85,4.25,7.94%,2.13,0.39,8.01%,0.2,0.52,10.74%,0.26,21,38.18%,10.5,4,29.63%,2,0.39,19.90%,0.2,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,9.09%,0.5,0,0.00%,0,203,30.34%,101.5,2,3,1,0
Athlete 793,2012,Squirt Major,2,2,75.2,56.5,5.26,5.02,66,13.5,2.06,,,62.33,,12,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,27.87%,8.85,4.25,7.94%,2.13,0.39,8.01%,0.2,0.52,10.74%,0.26,21,38.18%,10.5,4,29.63%,2,0.39,19.90%,0.2,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,9.09%,0.5,0,0.00%,0,203,30.34%,101.5,2,3,1,0
Athlete 794,2012,Squirt Minor,2,1,64.5,53.5,5.19,5.04,71,,1.98,,,58,,10,513,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,26.82%,5.77,28.3,52.90%,9.43,0.35,7.23%,0.12,0.21,4.35%,0.07,10,14.08%,3.33,5.5,33.33%,1.83,0.17,9.19%,0.06,0,0.00%,0,0,0.00%,0,8,13.79%,2.67,8,15.38%,2.67,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 794,2012,Squirt Major,2,2,65.2,54.75,5.03,5.02,73,16.5,2.02,,,65,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,26.82%,5.77,28.3,52.90%,9.43,0.35,7.23%,0.12,0.21,4.35%,0.07,10,14.08%,3.33,5.5,33.33%,1.83,0.17,9.19%,0.06,0,0.00%,0,0,0.00%,0,8,13.79%,2.67,8,15.38%,2.67,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 794,2012,Peewee Minor,2,3,70,57.25,4.88,4.86,77,17,1.95,,,66,58,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,26.82%,5.77,28.3,52.90%,9.43,0.35,7.23%,0.12,0.21,4.35%,0.07,10,14.08%,3.33,5.5,33.33%,1.83,0.17,9.19%,0.06,0,0.00%,0,0,0.00%,0,8,13.79%,2.67,8,15.38%,2.67,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 794,2012,Peewee Major,2,4,81.8,81.8,4.84,4.83,81,22,1.85,,,66,52,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,26.82%,5.77,28.3,52.90%,9.43,0.35,7.23%,0.12,0.21,4.35%,0.07,10,14.08%,3.33,5.5,33.33%,1.83,0.17,9.19%,0.06,0,0.00%,0,0,0.00%,0,8,13.79%,2.67,8,15.38%,2.67,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 795,2012,Peewee Minor,2,3,90.4,56.5,5.28,5.37,67,15.5,2.09,,37,,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,8.41%,7.6,41.5,73.45%,41.5,0.19,3.73%,0.19,0.19,3.67%,0.19,11,16.42%,11,5.5,35.48%,5.5,0.1,5.03%,0.1,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 795,2012,Peewee Major,2,4,98,98,5.09,5.18,78,21,1.99,22.33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,8.41%,7.6,41.5,73.45%,41.5,0.19,3.73%,0.19,0.19,3.67%,0.19,11,16.42%,11,5.5,35.48%,5.5,0.1,5.03%,0.1,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 796,2012,Under 12 Girls,0,2,,52.5,5.07,5.05,73.5,18,2.07,,28.95,,52,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 797,2012,Under 12 Girls,0,2,,58.25,4.99,5.11,66,17.5,1.95,,,65.67,,7,336,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 798,2012,Squirt Minor,2,1,71.3,53.5,5.51,5.46,58,,2.21,,,66,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,24.82%,8.85,4,7.48%,2,0.11,2.04%,0.05,0.09,1.68%,0.04,4,7.41%,2,1,7.69%,0.5,0.14,6.64%,0.07,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,57.14%,2,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 798,2012,Squirt Major,2,2,73.2,55.5,5.4,5.37,55,14,2.25,,,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,24.82%,8.85,4,7.48%,2,0.11,2.04%,0.05,0.09,1.68%,0.04,4,7.41%,2,1,7.69%,0.5,0.14,6.64%,0.07,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,57.14%,2,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 798,2012,Peewee Minor,2,3,89,57.5,5.41,5.4,54,13,2.11,,,,,11,432,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,24.82%,8.85,4,7.48%,2,0.11,2.04%,0.05,0.09,1.68%,0.04,4,7.41%,2,1,7.69%,0.5,0.14,6.64%,0.07,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,57.14%,2,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 799,2012,Squirt Minor,2,1,55.7,50,5.26,5.37,64,,2.04,,30.33,,46,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 8,2001,Under 19 Girls,0,7,,,,,,,,19.67,,,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 80,2004,Under 19 Girls,0,7,136.6,66.25,4.87,4.72,90,24.5,1.79,,,60.33,,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 800,2012,Squirt Major,2,2,99.2,58,6.01,5.84,54,14,2.33,,,58.7,,13,370,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,30.95%,15.35,71.9,123.97%,35.95,0.73,13.83%,0.37,0.64,12.31%,0.32,17,31.48%,8.5,2.5,17.86%,1.25,0.16,7.37%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 800,2012,Peewee Minor,2,3,115.4,61,5.28,5.35,69,16.5,2.22,,,,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,30.95%,15.35,71.9,123.97%,35.95,0.73,13.83%,0.37,0.64,12.31%,0.32,17,31.48%,8.5,2.5,17.86%,1.25,0.16,7.37%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 800,2012,Peewee Major,2,4,129.9,129.9,5.3,5.2,71,15,2.17,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,30.95%,15.35,71.9,123.97%,35.95,0.73,13.83%,0.37,0.64,12.31%,0.32,17,31.48%,8.5,2.5,17.86%,1.25,0.16,7.37%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 801,2012,Squirt Minor,2,1,,,5.76,5.61,64,,2.15,,31.33,,27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,25.57%,9.37,80.25,138.96%,26.75,0.58,11.20%,0.19,0.36,6.86%,0.12,5,8.47%,1.67,4.5,39.13%,1.5,0.26,12.09%,0.09,0,0.00%,0,1,3.26%,0.33,0,0.00%,0,10,37.04%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 801,2012,Squirt Major,2,2,109.9,57.75,5.18,5.25,59,11.5,2.41,20.67,,,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,25.57%,9.37,80.25,138.96%,26.75,0.58,11.20%,0.19,0.36,6.86%,0.12,5,8.47%,1.67,4.5,39.13%,1.5,0.26,12.09%,0.09,0,0.00%,0,1,3.26%,0.33,0,0.00%,0,10,37.04%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 801,2012,Peewee Minor,2,3,112.6,60.5,5.3,5.4,62,14,2.17,,31.67,,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,25.57%,9.37,80.25,138.96%,26.75,0.58,11.20%,0.19,0.36,6.86%,0.12,5,8.47%,1.67,4.5,39.13%,1.5,0.26,12.09%,0.09,0,0.00%,0,1,3.26%,0.33,0,0.00%,0,10,37.04%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 801,2012,Peewee Major,2,4,138,138,5.47,5.37,61,16,2.26,,30.67,,37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,25.57%,9.37,80.25,138.96%,26.75,0.58,11.20%,0.19,0.36,6.86%,0.12,5,8.47%,1.67,4.5,39.13%,1.5,0.26,12.09%,0.09,0,0.00%,0,1,3.26%,0.33,0,0.00%,0,10,37.04%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 803,2012,Squirt Minor,2,1,58.3,50.5,5.68,5.58,59,,2.12,,32.33,,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,12.69%,3.7,3,5.94%,1.5,0.52,10.08%,0.26,0.25,4.69%,0.13,11,18.64%,5.5,3.5,36.84%,1.75,0.15,7.14%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,24,141.18%,12,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 803,2012,Squirt Major,2,2,59.9,52,5.44,5.47,62,9.5,2.25,20.67,,,17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,12.69%,3.7,3,5.94%,1.5,0.52,10.08%,0.26,0.25,4.69%,0.13,11,18.64%,5.5,3.5,36.84%,1.75,0.15,7.14%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,24,141.18%,12,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 803,2012,Peewee Minor,2,3,65.7,53.5,5.16,5.33,70,13,2.1,20.67,,,41,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,12.69%,3.7,3,5.94%,1.5,0.52,10.08%,0.26,0.25,4.69%,0.13,11,18.64%,5.5,3.5,36.84%,1.75,0.15,7.14%,0.08,0,0.00%,0,0,0.00%,0,0,0.00%,0,24,141.18%,12,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
